商品名稱A,商品名稱B,網頁A,價格A,網頁B,價格B,搜尋詞,label
粗泡棉/海棉,"GNHom 四季防風防霧貼式隔熱壁紙 保溫泡棉貼, RCS-02 甜軟灰",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/GNHom-%E5%9B%9B%E5%AD%A3%E9%98%B2%E9%A2%A8%E9%98%B2%E9%9C%A7%E8%B2%BC%E5%BC%8F%E9%9A%94%E7%86%B1%E5%A3%81%E7%B4%99-%E4%BF%9D%E6%BA%AB%E6%B3%A1%E6%A3%89%E8%B2%BC-21007505920910?itemId=21019657205735&vendorItemId=21086763064082&sourceType=search&rank=3&searchId=ba93958bb81042ff97ca909684134ac2&q=%E6%B3%A1%E6%A3%89,$324,泡棉,x
粗泡棉/海棉,"3M Scotch 雙面泡棉膠帶 113 24mm x 5m, 48個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-Scotch-%E9%9B%99%E9%9D%A2%E6%B3%A1%E6%A3%89%E8%86%A0%E5%B8%B6-113-24mm-x-5m-154783293865989?itemId=278363163820049&vendorItemId=278363163820041&sourceType=search&rank=16&searchId=d9670c8591ef49b68ee05f628ca7dd55&q=%E6%B3%A1%E6%A3%89,"$1,014",泡棉,x
粗泡棉/海棉,"3M Scotch 3M 強力泡棉雙面膠帶 24mm x 1.5m WD215, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-Scotch-3M-%E5%BC%B7%E5%8A%9B%E6%B3%A1%E6%A3%89%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-24mm-x-1.5m-WD215-21002175918448?itemId=21003702645934&vendorItemId=21090186354400&sourceType=search&rank=4&searchId=9557e4e35eca4931ab0f1acf52517805&q=%E6%B3%A1%E6%A3%89,$124,泡棉,x
粗泡棉/海棉,"YODA泡棉防撞保護貼 安全防護條 L型加厚款-06, 咖啡色, 1條",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/YODA%E6%B3%A1%E6%A3%89%E9%98%B2%E6%92%9E%E4%BF%9D%E8%AD%B7%E8%B2%BC-%E5%AE%89%E5%85%A8%E9%98%B2%E8%AD%B7%E6%A2%9D-L%E5%9E%8B%E5%8A%A0%E5%8E%9A%E6%AC%BE-06-470432880721929?itemId=470432880738313&vendorItemId=470432880721925&sourceType=search&rank=4&searchId=820ca3ad9af840d6ba51e5b36fc416d9&q=%E6%B3%A1%E6%A3%89,$284,泡棉,x
粗泡棉/海棉,"3M Scotch 3M 強力泡棉雙面膠帶 24mm x 1.5m WD215, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-Scotch-3M-%E5%BC%B7%E5%8A%9B%E6%B3%A1%E6%A3%89%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-24mm-x-1.5m-WD215-21002175918448?itemId=21003702645934&vendorItemId=21090186354400&sourceType=search&rank=4&searchId=9557e4e35eca4931ab0f1acf52517805&q=%E6%B3%A1%E6%A3%89,$124,泡棉,x
粗泡棉/海棉,"隔音泡棉 50*50*5cm, 8個, 黑色",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/%E9%9A%94%E9%9F%B3%E6%B3%A1%E6%A3%89-50*50*5cm-21001439097508?itemId=21002482607080&vendorItemId=21070475935337&sourceType=search&rank=20&searchId=d9670c8591ef49b68ee05f628ca7dd55&q=%E6%B3%A1%E6%A3%89,$620,泡棉,x
粗泡棉/海棉,"3M Scotch 3M 強力泡棉雙面膠帶 24mm x 1.5m WD215, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-Scotch-3M-%E5%BC%B7%E5%8A%9B%E6%B3%A1%E6%A3%89%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-24mm-x-1.5m-WD215-21002175918448?itemId=21003702645934&vendorItemId=21090186354400&sourceType=search&rank=4&searchId=9557e4e35eca4931ab0f1acf52517805&q=%E6%B3%A1%E6%A3%89,$124,泡棉,x
粗泡棉/海棉,"3M 壓克力泡棉雙面膠帶 20入裝, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-%E5%A3%93%E5%85%8B%E5%8A%9B%E6%B3%A1%E6%A3%89%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-20%E5%85%A5%E8%A3%9D-21006361438947?itemId=21013431300048&vendorItemId=21080685849954&sourceType=search&rank=22&searchId=d0e8759044404a51b7725a324a643a67&q=%E6%B3%A1%E6%A3%89,$239,泡棉,x
粗泡棉/海棉,"3M Scotch 氣密隔音防撞泡棉 室外用, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-Scotch-%E6%B0%A3%E5%AF%86%E9%9A%94%E9%9F%B3%E9%98%B2%E6%92%9E%E6%B3%A1%E6%A3%89-%E5%AE%A4%E5%A4%96%E7%94%A8-277693186670597?itemId=154769117102088&vendorItemId=154769117102084&sourceType=search&rank=6&searchId=4a7af3ede9594a418f1f6ac5bfc9ac29&q=%E6%B3%A1%E6%A3%89,$123,泡棉,x
粗泡棉/海棉,"minhwashop 聖誕泡棉板3D拼圖製作組合店 I230001B, 混色, 5組",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/minhwashop-%E8%81%96%E8%AA%95%E6%B3%A1%E6%A3%89%E6%9D%BF3D%E6%8B%BC%E5%9C%96%E8%A3%BD%E4%BD%9C%E7%B5%84%E5%90%88%E5%BA%97-I230001B-21007672707521?itemId=21020472306279&vendorItemId=21087551585579&sourceType=search&rank=23&searchId=01b8f9bc08e24d33abc5c74475318bb1&q=%E6%B3%A1%E6%A3%89,$275,泡棉,x
粗泡棉/海棉,"YODA 優的寶貝 DIY 泡棉防撞條加厚款, 粉綠, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/YODA-%E5%84%AA%E7%9A%84%E5%AF%B6%E8%B2%9D-DIY-%E6%B3%A1%E6%A3%89%E9%98%B2%E6%92%9E%E6%A2%9D%E5%8A%A0%E5%8E%9A%E6%AC%BE-245344600309766?itemId=245345413988363&vendorItemId=245345413988359&sourceType=search&rank=19&searchId=a9f81e3d515c4cb4bac35c58e01a068e&q=%E6%B3%A1%E6%A3%89,$167,泡棉,x
粗泡棉/海棉,"超強壓克力泡棉奈米矽膠透明凝膠雙面膠帶透明 1mm, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/%E8%B6%85%E5%BC%B7%E5%A3%93%E5%85%8B%E5%8A%9B%E6%B3%A1%E6%A3%89%E5%A5%88%E7%B1%B3%E7%9F%BD%E8%86%A0%E9%80%8F%E6%98%8E%E5%87%9D%E8%86%A0%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6%E9%80%8F%E6%98%8E-1mm-21007868263170?itemId=21021487469917&vendorItemId=21088541547657&sourceType=search&rank=25&searchId=ec7a76cecef94b63acc2a308d975d2ba&q=%E6%B3%A1%E6%A3%89,$44,泡棉,x
粗泡棉/海棉,"泡棉門縫擋 泡棉條32.5 x 2.5cm + 皮革套96 x 10cm + 魔鬼氈96 x 2.2cm, 130783, 1組",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/%E6%B3%A1%E6%A3%89%E9%96%80%E7%B8%AB%E6%93%8B-%E6%B3%A1%E6%A3%89%E6%A2%9D32.5-x-2.5cm-%2B-%E7%9A%AE%E9%9D%A9%E5%A5%9796-x-10cm-%2B-%E9%AD%94%E9%AC%BC%E6%B0%8896-x-2.2cm-480893864984577?itemId=480893865017344&vendorItemId=480893860773902&sourceType=search&rank=16&searchId=a2234605d8b4485ba1c02724320b285f&q=%E6%B3%A1%E6%A3%89,$99,泡棉,x
粗泡棉/海棉,"GNHom 四季防風防霧貼式隔熱壁紙 保溫泡棉貼, RCS-02 甜軟灰",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/GNHom-%E5%9B%9B%E5%AD%A3%E9%98%B2%E9%A2%A8%E9%98%B2%E9%9C%A7%E8%B2%BC%E5%BC%8F%E9%9A%94%E7%86%B1%E5%A3%81%E7%B4%99-%E4%BF%9D%E6%BA%AB%E6%B3%A1%E6%A3%89%E8%B2%BC-21007505920910?itemId=21019657205735&vendorItemId=21086763064082&sourceType=search&rank=3&searchId=ba93958bb81042ff97ca909684134ac2&q=%E6%B3%A1%E6%A3%89,$324,泡棉,x
粗泡棉/海棉,"3M Scotch 小型室外隔音防撞棉 #8801, 2個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-Scotch-%E5%B0%8F%E5%9E%8B%E5%AE%A4%E5%A4%96%E9%9A%94%E9%9F%B3%E9%98%B2%E6%92%9E%E6%A3%89-%238801-283839867895808?itemId=283840832569349&vendorItemId=283838806704132&sourceType=search&rank=26&searchId=d9670c8591ef49b68ee05f628ca7dd55&q=%E6%B3%A1%E6%A3%89,$198,泡棉,x
粗泡棉/海棉,"3M 泡棉雙面膠帶 18mm*5m 白色, 6捲",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-%E6%B3%A1%E6%A3%89%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-18mm*5m-%E7%99%BD%E8%89%B2-246162527305728?itemId=489308431499277&vendorItemId=489308431499272&sourceType=search&rank=29&searchId=34bcf4b84e26453181bcbd6d4619ff43&q=%E6%B3%A1%E6%A3%89,$607,泡棉,x
粗泡棉/海棉,"3M Scotch 小型室外隔音防撞棉 #8801, 2個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,71,https://www.tw.coupang.com/products/3M-Scotch-%E5%B0%8F%E5%9E%8B%E5%AE%A4%E5%A4%96%E9%9A%94%E9%9F%B3%E9%98%B2%E6%92%9E%E6%A3%89-%238801-283839867895808?itemId=283840832569349&vendorItemId=283838806704132&sourceType=search&rank=26&searchId=d9670c8591ef49b68ee05f628ca7dd55&q=%E6%B3%A1%E6%A3%89,$198,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),特長高科技泡棉 42 x 10 x 2.8cm,https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/%E7%89%B9%E9%95%B7%E9%AB%98%E7%A7%91%E6%8A%80%E6%B3%A1%E6%A3%89-42-x-10-x-2.8cm-471908663361542?itemId=471908663394307&vendorItemId=471908663394305&sourceType=search&rank=&searchId=a2234605d8b4485ba1c02724320b285f&q=%E6%B3%A1%E6%A3%89,$112,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"3M Scotch 小型室外隔音防撞棉 #8801, 2個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/3M-Scotch-%E5%B0%8F%E5%9E%8B%E5%AE%A4%E5%A4%96%E9%9A%94%E9%9F%B3%E9%98%B2%E6%92%9E%E6%A3%89-%238801-283839867895808?itemId=283840832569349&vendorItemId=283838806704132&sourceType=search&rank=26&searchId=d9670c8591ef49b68ee05f628ca7dd55&q=%E6%B3%A1%E6%A3%89,$198,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"隔音泡棉 50*50*5cm, 8個, 黑色",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/%E9%9A%94%E9%9F%B3%E6%B3%A1%E6%A3%89-50*50*5cm-21001439097508?itemId=21002482607080&vendorItemId=21070475935337&sourceType=search&rank=20&searchId=d9670c8591ef49b68ee05f628ca7dd55&q=%E6%B3%A1%E6%A3%89,$620,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"GNHom 四季防風防霧貼式隔熱壁紙 保溫泡棉貼, RCS-02 甜軟灰",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/GNHom-%E5%9B%9B%E5%AD%A3%E9%98%B2%E9%A2%A8%E9%98%B2%E9%9C%A7%E8%B2%BC%E5%BC%8F%E9%9A%94%E7%86%B1%E5%A3%81%E7%B4%99-%E4%BF%9D%E6%BA%AB%E6%B3%A1%E6%A3%89%E8%B2%BC-21007505920910?itemId=21019657205735&vendorItemId=21086763064082&sourceType=search&rank=3&searchId=ba93958bb81042ff97ca909684134ac2&q=%E6%B3%A1%E6%A3%89,$324,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"aguard W型泡棉防撞條, Brown, 3入",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/aguard-W%E5%9E%8B%E6%B3%A1%E6%A3%89%E9%98%B2%E6%92%9E%E6%A2%9D-21000063422116?itemId=21000536084413&vendorItemId=21004399163480&sourceType=search&rank=15&searchId=d0e8759044404a51b7725a324a643a67&q=%E6%B3%A1%E6%A3%89,$364,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"3M Scotch 3M 強力泡棉雙面膠帶 24mm x 1.5m WD215, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/3M-Scotch-3M-%E5%BC%B7%E5%8A%9B%E6%B3%A1%E6%A3%89%E9%9B%99%E9%9D%A2%E8%86%A0%E5%B8%B6-24mm-x-1.5m-WD215-21002175918448?itemId=21003702645934&vendorItemId=21090186354400&sourceType=search&rank=4&searchId=9557e4e35eca4931ab0f1acf52517805&q=%E6%B3%A1%E6%A3%89,$124,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"YODA 優的寶貝 DIY 泡棉防撞條加厚款, 粉綠, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/YODA-%E5%84%AA%E7%9A%84%E5%AF%B6%E8%B2%9D-DIY-%E6%B3%A1%E6%A3%89%E9%98%B2%E6%92%9E%E6%A2%9D%E5%8A%A0%E5%8E%9A%E6%AC%BE-245344600309766?itemId=245345413988363&vendorItemId=245345413988359&sourceType=search&rank=19&searchId=a9f81e3d515c4cb4bac35c58e01a068e&q=%E6%B3%A1%E6%A3%89,$167,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"GNHom 四季防風防霧貼式隔熱壁紙 保溫泡棉貼, RCS-02 甜軟灰",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/GNHom-%E5%9B%9B%E5%AD%A3%E9%98%B2%E9%A2%A8%E9%98%B2%E9%9C%A7%E8%B2%BC%E5%BC%8F%E9%9A%94%E7%86%B1%E5%A3%81%E7%B4%99-%E4%BF%9D%E6%BA%AB%E6%B3%A1%E6%A3%89%E8%B2%BC-21007505920910?itemId=21019657205735&vendorItemId=21086763064082&sourceType=search&rank=3&searchId=ba93958bb81042ff97ca909684134ac2&q=%E6%B3%A1%E6%A3%89,$324,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"comet 泡棉磚壁貼 250*100cm, 白色, 1捲",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/comet-%E6%B3%A1%E6%A3%89%E7%A3%9A%E5%A3%81%E8%B2%BC-250*100cm-170044382232576?itemId=170044847783936&vendorItemId=170043895660544&sourceType=search&rank=1&searchId=820ca3ad9af840d6ba51e5b36fc416d9&q=%E6%B3%A1%E6%A3%89,$313,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"工藝字壁貼式背面泡棉塗層室內裝飾標示牌, 訂購，退貨, 2個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/%E5%B7%A5%E8%97%9D%E5%AD%97%E5%A3%81%E8%B2%BC%E5%BC%8F%E8%83%8C%E9%9D%A2%E6%B3%A1%E6%A3%89%E5%A1%97%E5%B1%A4%E5%AE%A4%E5%85%A7%E8%A3%9D%E9%A3%BE%E6%A8%99%E7%A4%BA%E7%89%8C-21001836478269?itemId=21003122680992&vendorItemId=21071110377864&sourceType=search&rank=3&searchId=34bcf4b84e26453181bcbd6d4619ff43&q=%E6%B3%A1%E6%A3%89,$453,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"YODA泡棉防撞保護貼 安全防護條 L型加厚款-06, 咖啡色, 1條",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/YODA%E6%B3%A1%E6%A3%89%E9%98%B2%E6%92%9E%E4%BF%9D%E8%AD%B7%E8%B2%BC-%E5%AE%89%E5%85%A8%E9%98%B2%E8%AD%B7%E6%A2%9D-L%E5%9E%8B%E5%8A%A0%E5%8E%9A%E6%AC%BE-06-470432880721929?itemId=470432880738313&vendorItemId=470432880721925&sourceType=search&rank=4&searchId=820ca3ad9af840d6ba51e5b36fc416d9&q=%E6%B3%A1%E6%A3%89,$284,泡棉,x
【Jo Go Wu】毛氈隔音棉30X30-24入(消音板/吸音棉/隔音毯/隔音壁貼/隔音泡棉/靜音棉),"泡棉門縫擋 泡棉條32.5 x 2.5cm + 皮革套96 x 10cm + 魔鬼氈96 x 2.2cm, 130783, 1組",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=泡棉,711,https://www.tw.coupang.com/products/%E6%B3%A1%E6%A3%89%E9%96%80%E7%B8%AB%E6%93%8B-%E6%B3%A1%E6%A3%89%E6%A2%9D32.5-x-2.5cm-%2B-%E7%9A%AE%E9%9D%A9%E5%A5%9796-x-10cm-%2B-%E9%AD%94%E9%AC%BC%E6%B0%8896-x-2.2cm-480893864984577?itemId=480893865017344&vendorItemId=480893860773902&sourceType=search&rank=16&searchId=a2234605d8b4485ba1c02724320b285f&q=%E6%B3%A1%E6%A3%89,$99,泡棉,x
