商品名稱A,商品名稱B,網頁A,價格A,網頁B,價格B,搜尋詞,label
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Graco 小米 Redmi Buds 3 Lite 矽膠外殼 + 鑰匙扣, 紅色, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Graco-%E5%B0%8F%E7%B1%B3-Redmi-Buds-3-Lite-%E7%9F%BD%E8%86%A0%E5%A4%96%E6%AE%BC-%2B-%E9%91%B0%E5%8C%99%E6%89%A3-21006518162344?itemId=21014429319219&vendorItemId=21085169407925&sourceType=search&rank=&searchId=14886ff564ee476193f7d704ec368358&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$160,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Graco 小米 Redmi Buds 3 Lite 矽膠外殼 + 鑰匙扣, 紅色, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Graco-%E5%B0%8F%E7%B1%B3-Redmi-Buds-3-Lite-%E7%9F%BD%E8%86%A0%E5%A4%96%E6%AE%BC-%2B-%E9%91%B0%E5%8C%99%E6%89%A3-21006518162344?itemId=21014429319219&vendorItemId=21085169407925&sourceType=search&rank=&searchId=14886ff564ee476193f7d704ec368358&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$160,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"小米Air 2 SE果凍耳機保護殼, 淺粉色, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/%E5%B0%8F%E7%B1%B3Air-2-SE%E6%9E%9C%E5%87%8D%E8%80%B3%E6%A9%9F%E4%BF%9D%E8%AD%B7%E6%AE%BC-21006047303267?itemId=21011073666529&vendorItemId=21078353135091&sourceType=search&rank=6&searchId=14886ff564ee476193f7d704ec368358&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$160,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Xiaomi 小米 雙單元半入耳式耳機, BRE01JY, 白色的",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E9%9B%99%E5%96%AE%E5%85%83%E5%8D%8A%E5%85%A5%E8%80%B3%E5%BC%8F%E8%80%B3%E6%A9%9F-21000122746729?itemId=21000364073273&vendorItemId=21003884397168&sourceType=search&rank=19&searchId=240644e51802483ea2c1234d51c9bf69&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$385,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"INTOPIC 廣鼎 Type-C線控入耳式耳機 18 x 18 x 20mm 14g, JAZZ-C121, 黑色",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/INTOPIC-%E5%BB%A3%E9%BC%8E-Type-C%E7%B7%9A%E6%8E%A7%E5%85%A5%E8%80%B3%E5%BC%8F%E8%80%B3%E6%A9%9F-18-x-18-x-20mm-14g-467901886726144?itemId=467901886693379&vendorItemId=467901886693376&sourceType=search&rank=18&searchId=06dd25fc3ce64ba881f61406e147dbfd&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$379,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Iwalk Battery Amout Duo Candy 藍芽耳機 BTA006 45.2 x 22.5 x 49.3m, 香芋紫色, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Iwalk-Battery-Amout-Duo-Candy-%E8%97%8D%E8%8A%BD%E8%80%B3%E6%A9%9F-BTA006-45.2-x-22.5-x-49.3m-468972935806979?itemId=468972935790596&vendorItemId=468972935823361&sourceType=search&rank=4&searchId=76e8f048ea6f43838414b954dfc0385b&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$847,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"小米Air 2 SE果凍耳機保護殼, 淺粉色, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/%E5%B0%8F%E7%B1%B3Air-2-SE%E6%9E%9C%E5%87%8D%E8%80%B3%E6%A9%9F%E4%BF%9D%E8%AD%B7%E6%AE%BC-21006047303267?itemId=21011073666529&vendorItemId=21078353135091&sourceType=search&rank=6&searchId=14886ff564ee476193f7d704ec368358&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$160,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Xiaomi 小米 活塞 4 藍色耳機 3p, HSEJ03JY, 白色的",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E6%B4%BB%E5%A1%9E-4-%E8%97%8D%E8%89%B2%E8%80%B3%E6%A9%9F-3p-21000191240647?itemId=21000546590476&vendorItemId=21004433278274&sourceType=search&rank=21&searchId=240644e51802483ea2c1234d51c9bf69&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$399,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"ACEFAST Crystal T8 小晶彩真無線藍牙耳機 耳機36.8 x 24 x 15.6mm + 充電盒57 x 51 x 24mm 275g, 苜蓿紫, 1個",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/ACEFAST-Crystal-T8-%E5%B0%8F%E6%99%B6%E5%BD%A9%E7%9C%9F%E7%84%A1%E7%B7%9A%E8%97%8D%E7%89%99%E8%80%B3%E6%A9%9F-%E8%80%B3%E6%A9%9F36.8-x-24-x-15.6mm-%2B-%E5%85%85%E9%9B%BB%E7%9B%9257-x-51-x-24mm-275g-466750902566924?itemId=466750902616077&vendorItemId=466750902583307&sourceType=search&rank=10&searchId=a073dc3189d249b99eab46fd16b4e6b4&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,"$2,489",小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Urban Sound 入耳式 Type-C 有線耳機, 黑色的, US-EPC1",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Urban-Sound-%E5%85%A5%E8%80%B3%E5%BC%8F-Type-C-%E6%9C%89%E7%B7%9A%E8%80%B3%E6%A9%9F-21007665475316?itemId=21020433452961&vendorItemId=21082081144579&sourceType=search&rank=3&searchId=bc0bd481dc244f7387164ce8a3b0d927&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$116,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Hanmir 三星兼容 Type-C 有線耳機耳塞可通話優質音質優質耳塞線, 白色的, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Hanmir-%E4%B8%89%E6%98%9F%E5%85%BC%E5%AE%B9-Type-C-%E6%9C%89%E7%B7%9A%E8%80%B3%E6%A9%9F%E8%80%B3%E5%A1%9E%E5%8F%AF%E9%80%9A%E8%A9%B1%E5%84%AA%E8%B3%AA%E9%9F%B3%E8%B3%AA%E5%84%AA%E8%B3%AA%E8%80%B3%E5%A1%9E%E7%B7%9A-21006247512071?itemId=21012645115241&vendorItemId=21079912603942&sourceType=search&rank=8&searchId=65d13b78304e4bbc9f5dceee782831f9&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$164,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Disney 米奇兒童聽力保護兒童耳機, PS-KH01, 藍色",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Disney-%E7%B1%B3%E5%A5%87%E5%85%92%E7%AB%A5%E8%81%BD%E5%8A%9B%E4%BF%9D%E8%AD%B7%E5%85%92%E7%AB%A5%E8%80%B3%E6%A9%9F-21006374248430?itemId=21013515155381&vendorItemId=21080769181737&sourceType=search&rank=14&searchId=06dd25fc3ce64ba881f61406e147dbfd&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$395,小米耳機,x
小米 Redmi Buds 6 Active 無線藍牙耳機(半入耳 雙麥抗風噪 藍芽耳機 長續行),"Xiaomi 小米 活塞 4 藍色耳機 3p, HSEJ03JY, 白色的",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,599,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E6%B4%BB%E5%A1%9E-4-%E8%97%8D%E8%89%B2%E8%80%B3%E6%A9%9F-3p-21000191240647?itemId=21000546590476&vendorItemId=21004433278274&sourceType=search&rank=21&searchId=240644e51802483ea2c1234d51c9bf69&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$399,小米耳機,x
【小米】Redmi Buds4 Lite 降噪無線藍芽耳機(半入耳式),"Xiaomi 小米 米耳機2, QTEJ03JY, 黑色的",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,628,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E7%B1%B3%E8%80%B3%E6%A9%9F2-21000164515882?itemId=21000471847437&vendorItemId=21004179630859&sourceType=search&rank=27&searchId=240644e51802483ea2c1234d51c9bf69&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$564,小米耳機,x
【小米】Redmi Buds4 Lite 降噪無線藍芽耳機(半入耳式),"Xiaomi 小米 雙單元半入耳式耳機, BRE01JY, 白色的",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,628,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E9%9B%99%E5%96%AE%E5%85%83%E5%8D%8A%E5%85%A5%E8%80%B3%E5%BC%8F%E8%80%B3%E6%A9%9F-21000122746729?itemId=21000364073273&vendorItemId=21003884397168&sourceType=search&rank=19&searchId=240644e51802483ea2c1234d51c9bf69&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$385,小米耳機,x
【小米】Redmi Buds4 Lite 降噪無線藍芽耳機(半入耳式),"Graco 小米 Redmi Buds 3 Lite 矽膠外殼 + 鑰匙扣, 紅色, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,628,https://www.tw.coupang.com/products/Graco-%E5%B0%8F%E7%B1%B3-Redmi-Buds-3-Lite-%E7%9F%BD%E8%86%A0%E5%A4%96%E6%AE%BC-%2B-%E9%91%B0%E5%8C%99%E6%89%A3-21006518162344?itemId=21014429319219&vendorItemId=21085169407925&sourceType=search&rank=&searchId=14886ff564ee476193f7d704ec368358&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$160,小米耳機,x
【小米】Redmi Buds4 Lite 降噪無線藍芽耳機(半入耳式),"Xiaomi 小米 米耳機2, QTEJ03JY, 黑色的",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,628,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E7%B1%B3%E8%80%B3%E6%A9%9F2-21000164515882?itemId=21000471847437&vendorItemId=21004179630859&sourceType=search&rank=27&searchId=240644e51802483ea2c1234d51c9bf69&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$564,小米耳機,x
【小米】Redmi Buds4 Lite 降噪無線藍芽耳機(半入耳式),"Graco 小米 Redmi Buds 3 Lite 矽膠外殼 + 鑰匙扣, 紅色, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,628,https://www.tw.coupang.com/products/Graco-%E5%B0%8F%E7%B1%B3-Redmi-Buds-3-Lite-%E7%9F%BD%E8%86%A0%E5%A4%96%E6%AE%BC-%2B-%E9%91%B0%E5%8C%99%E6%89%A3-21006518162344?itemId=21014429319219&vendorItemId=21085169407925&sourceType=search&rank=&searchId=14886ff564ee476193f7d704ec368358&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$160,小米耳機,x
【小米】Redmi Buds4 Lite 降噪無線藍芽耳機(半入耳式),"Graco 小米 Redmi Buds 3 Lite 矽膠外殼 + 鑰匙扣, 紅色, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,628,https://www.tw.coupang.com/products/Graco-%E5%B0%8F%E7%B1%B3-Redmi-Buds-3-Lite-%E7%9F%BD%E8%86%A0%E5%A4%96%E6%AE%BC-%2B-%E9%91%B0%E5%8C%99%E6%89%A3-21006518162344?itemId=21014429319219&vendorItemId=21085169407925&sourceType=search&rank=&searchId=14886ff564ee476193f7d704ec368358&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$160,小米耳機,x
【小米】Redmi Buds4 Lite 降噪無線藍芽耳機(半入耳式),"Xiaomi 小米 雙單元半入耳式耳機, BRE01JY, 白色的",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,628,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E9%9B%99%E5%96%AE%E5%85%83%E5%8D%8A%E5%85%A5%E8%80%B3%E5%BC%8F%E8%80%B3%E6%A9%9F-21000122746729?itemId=21000364073273&vendorItemId=21003884397168&sourceType=search&rank=19&searchId=240644e51802483ea2c1234d51c9bf69&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$385,小米耳機,x
【小米】Redmi Buds4 Lite 降噪無線藍芽耳機(半入耳式),"Graco 小米 Redmi Buds 3 Lite 矽膠外殼 + 鑰匙扣, 紅色, 單品",https://m.momoshop.com.tw/search.momo?curPage=1&searchKeyword=小米耳機,628,https://www.tw.coupang.com/products/Graco-%E5%B0%8F%E7%B1%B3-Redmi-Buds-3-Lite-%E7%9F%BD%E8%86%A0%E5%A4%96%E6%AE%BC-%2B-%E9%91%B0%E5%8C%99%E6%89%A3-21006518162344?itemId=21014429319219&vendorItemId=21085169407925&sourceType=search&rank=&searchId=14886ff564ee476193f7d704ec368358&q=%E5%B0%8F%E7%B1%B3%E8%80%B3%E6%A9%9F,$160,小米耳機,x
